Latitude (decimal degrees):	6.160
Longitude (decimal degrees):	-75.580
Elevation (m):	1618
Radiation database:	PVGIS-ERA5


Slope: 90 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230714:1230,0.0,36.65,10.29,21.31,13.4,1.1,0.0
20230714:1330,0.0,37.79,10.62,35.19,15.73,0.97,0.0
20230714:1430,0.0,42.36,11.9,48.82,18.02,0.97,0.0
20230714:1530,0.0,44.3,12.44,61.68,19.66,1.1,0.0
20230714:1630,0.0,42.47,11.93,71.95,21.21,1.31,0.0
20230714:1730,0.0,50.52,14.19,73.57,22.26,1.93,0.0
20230714:1830,0.0,57.87,16.26,64.81,22.48,1.79,0.0
20230714:1930,0.0,64.79,18.2,52.34,21.05,1.38,0.0
20230714:2030,0.0,53.92,15.14,38.84,21.15,1.31,0.0
20230714:2130,0.0,36.62,10.28,25.0,20.27,1.38,0.0
20230714:2230,0.0,18.32,5.15,11.07,19.38,1.1,0.0
20230714:2330,0.0,0.0,0.0,-2.81,17.99,1.03,0.0
20230715:0030,0.0,0.0,0.0,0.0,16.74,1.03,0.0
20230715:0130,0.0,0.0,0.0,0.0,15.96,0.97,0.0
20230715:0230,0.0,0.0,0.0,0.0,15.05,1.03,0.0
20230715:0330,0.0,0.0,0.0,0.0,14.44,1.17,0.0
20230715:0430,0.0,0.0,0.0,0.0,13.93,1.17,0.0
20230715:0530,0.0,0.0,0.0,0.0,13.44,1.03,0.0
20230715:0630,0.0,0.0,0.0,0.0,12.97,0.97,0.0
20230715:0730,0.0,0.0,0.0,0.0,12.85,0.76,0.0
20230715:0830,0.0,0.0,0.0,0.0,12.1,0.76,0.0
20230715:0930,0.0,0.0,0.0,0.0,11.45,0.9,0.0
20230715:1030,0.0,0.0,0.0,0.0,10.75,0.83,0.0
20230715:1130,0.0,12.21,3.43,7.34,10.12,0.9,0.0
20230715:1230,0.0,42.86,12.04,21.29,12.41,0.55,0.0
20230715:1330,0.0,57.94,16.27,35.18,15.12,0.76,0.0
20230715:1430,0.0,82.17,23.08,48.83,16.9,0.76,0.0
20230715:1530,0.0,97.19,27.3,61.74,18.15,0.76,0.0
20230715:1630,0.0,86.37,24.26,72.07,20.0,0.97,0.0
20230715:1730,0.0,66.15,18.58,73.73,21.17,1.1,0.0
20230715:1830,0.0,65.63,18.44,64.92,21.97,1.1,0.0
20230715:1930,0.0,53.99,15.16,52.41,21.79,1.24,0.0
20230715:2030,0.0,44.98,12.63,38.89,21.79,1.03,0.0
20230715:2130,0.0,36.26,10.18,25.03,20.12,0.9,0.0
20230715:2230,0.0,19.65,5.52,11.09,19.46,0.83,0.0
20230715:2330,0.0,0.0,0.0,-2.81,18.45,0.76,0.0
20230716:0030,0.0,0.0,0.0,0.0,17.14,1.03,0.0
20230716:0130,0.0,0.0,0.0,0.0,15.98,1.24,0.0
20230716:0230,0.0,0.0,0.0,0.0,15.4,1.24,0.0
20230716:0330,0.0,0.0,0.0,0.0,14.98,1.17,0.0
20230716:0430,0.0,0.0,0.0,0.0,14.3,1.31,0.0
20230716:0530,0.0,0.0,0.0,0.0,13.75,1.17,0.0
20230716:0630,0.0,0.0,0.0,0.0,13.1,1.1,0.0
20230716:0730,0.0,0.0,0.0,0.0,12.61,0.97,0.0
20230716:0830,0.0,0.0,0.0,0.0,12.11,1.03,0.0
20230716:0930,0.0,0.0,0.0,0.0,11.67,1.03,0.0
20230716:1030,0.0,0.0,0.0,0.0,11.24,0.9,0.0
20230716:1130,0.0,13.92,3.91,7.31,11.19,0.76,0.0
20230716:1230,0.0,39.43,11.07,21.27,12.71,0.48,0.0
20230716:1330,0.0,55.41,15.56,35.18,15.94,0.34,0.0
20230716:1430,0.0,50.61,14.21,48.85,18.2,0.48,0.0
20230716:1530,0.0,52.19,14.66,61.79,20.05,0.76,0.0
20230716:1630,0.0,57.87,16.26,72.19,21.35,1.03,0.0
20230716:1730,0.0,57.58,16.17,73.88,22.14,1.38,0.0
20230716:1830,0.0,94.2,26.46,65.03,21.85,1.1,0.0
20230716:1930,0.0,72.43,20.34,52.49,21.0,1.03,0.0
20230716:2030,0.0,39.69,11.15,38.94,21.23,1.1,0.0
20230716:2130,0.0,33.39,9.38,25.07,20.24,1.24,0.0
20230716:2230,0.0,19.79,5.56,11.1,19.33,1.24,0.0
20230716:2330,0.0,0.0,0.0,-2.8,18.47,1.1,0.0
20230717:0030,0.0,0.0,0.0,0.0,17.09,0.97,0.0
20230717:0130,0.0,0.0,0.0,0.0,16.01,1.03,0.0
20230717:0230,0.0,0.0,0.0,0.0,15.18,1.03,0.0
20230717:0330,0.0,0.0,0.0,0.0,14.58,0.97,0.0
20230717:0430,0.0,0.0,0.0,0.0,13.87,0.97,0.0
20230717:0530,0.0,0.0,0.0,0.0,13.51,0.76,0.0
20230717:0630,0.0,0.0,0.0,0.0,13.17,0.76,0.0
20230717:0730,0.0,0.0,0.0,0.0,13.09,0.97,0.0
20230717:0830,0.0,0.0,0.0,0.0,12.72,1.31,0.0
20230717:0930,0.0,0.0,0.0,0.0,12.57,0.97,0.0
20230717:1030,0.0,0.0,0.0,0.0,12.48,0.83,0.0
20230717:1130,0.0,13.65,3.83,7.27,12.47,0.9,0.0
20230717:1230,0.0,39.11,10.98,21.25,13.51,0.97,0.0
20230717:1330,0.0,60.31,16.94,35.18,15.46,1.17,0.0
20230717:1430,0.0,62.53,17.56,48.88,17.33,1.24,0.0
20230717:1530,0.0,67.11,18.85,61.86,18.89,1.17,0.0
20230717:1630,0.0,57.17,16.06,72.32,20.32,1.31,0.0
20230717:1730,0.0,48.67,13.67,74.05,20.97,1.52,0.0
20230717:1830,0.0,46.64,13.1,65.14,21.71,1.38,0.0
20230717:1930,0.0,35.32,9.92,52.56,21.63,1.66,0.0
20230717:2030,0.0,55.73,15.66,38.99,20.84,1.52,0.0
20230717:2130,0.0,33.23,9.33,25.1,20.04,0.76,0.0
20230717:2230,0.0,14.19,3.98,11.12,19.04,0.55,0.0
20230717:2330,0.0,0.0,0.0,-2.8,17.89,0.69,0.0
20230718:0030,0.0,0.0,0.0,0.0,16.07,0.97,0.0
20230718:0130,0.0,0.0,0.0,0.0,14.55,0.83,0.0
20230718:0230,0.0,0.0,0.0,0.0,14.32,0.97,0.0
20230718:0330,0.0,0.0,0.0,0.0,14.14,1.03,0.0
20230718:0430,0.0,0.0,0.0,0.0,13.44,1.1,0.0
20230718:0530,0.0,0.0,0.0,0.0,12.78,1.03,0.0
20230718:0630,0.0,0.0,0.0,0.0,12.15,0.9,0.0
20230718:0730,0.0,0.0,0.0,0.0,12.17,0.69,0.0
20230718:0830,0.0,0.0,0.0,0.0,11.56,0.76,0.0
20230718:0930,0.0,0.0,0.0,0.0,10.02,1.03,0.0
20230718:1030,0.0,0.0,0.0,0.0,9.83,1.24,0.0
20230718:1130,0.0,12.02,3.37,7.24,10.85,1.24,0.0
20230718:1230,0.0,23.05,6.47,21.23,12.26,0.9,0.0
20230718:1330,0.0,45.25,12.71,35.19,15.14,0.9,0.0
20230718:1430,0.0,74.14,20.82,48.91,17.28,0.69,0.0
20230718:1530,0.0,49.64,13.94,61.92,19.48,0.97,0.0
20230718:1630,0.0,42.63,11.97,72.45,20.61,1.66,0.0
20230718:1730,0.0,40.57,11.39,74.21,21.94,1.59,0.0
20230718:1830,0.0,52.56,14.76,65.25,22.5,1.59,0.0
20230718:1930,0.0,49.04,13.77,52.63,21.77,2.0,0.0
20230718:2030,0.0,51.76,14.54,39.04,21.68,1.59,0.0
20230718:2130,0.0,42.22,11.86,25.13,21.06,1.38,0.0
20230718:2230,0.0,21.34,6.0,11.13,19.82,1.31,0.0
20230718:2330,0.0,0.0,0.0,-2.81,18.39,1.52,0.0
20230719:0030,0.0,0.0,0.0,0.0,17.09,1.59,0.0
20230719:0130,0.0,0.0,0.0,0.0,16.14,1.59,0.0
20230719:0230,0.0,0.0,0.0,0.0,15.34,1.59,0.0
20230719:0330,0.0,0.0,0.0,0.0,14.6,1.52,0.0
20230719:0430,0.0,0.0,0.0,0.0,13.79,1.45,0.0
20230719:0530,0.0,0.0,0.0,0.0,13.09,1.31,0.0
20230719:0630,0.0,0.0,0.0,0.0,12.5,1.24,0.0
20230719:0730,0.0,0.0,0.0,0.0,12.28,1.24,0.0
20230719:0830,0.0,0.0,0.0,0.0,11.54,1.31,0.0
20230719:0930,0.0,0.0,0.0,0.0,11.16,1.38,0.0
20230719:1030,0.0,0.0,0.0,0.0,10.81,1.38,0.0
20230719:1130,0.0,10.06,2.82,7.21,10.68,1.38,0.0
20230719:1230,0.0,22.75,6.39,21.22,12.14,1.24,0.0
20230719:1330,0.0,29.66,8.33,35.19,16.7,1.03,0.0
20230719:1430,0.0,31.72,8.91,48.93,19.3,1.17,0.0
20230719:1530,0.0,34.57,9.71,61.99,21.2,1.31,0.0
20230719:1630,0.0,38.93,10.93,72.59,22.67,1.86,0.0
20230719:1730,0.0,37.02,10.4,74.39,23.67,2.14,0.0
20230719:1830,0.0,47.06,13.22,65.37,24.23,2.34,0.0
20230719:1930,0.0,39.84,11.19,52.7,23.7,2.76,0.0
20230719:2030,0.0,33.68,9.46,39.08,23.37,2.55,0.0
20230719:2130,0.0,29.32,8.23,25.15,22.75,2.34,0.0
20230719:2230,0.0,16.89,4.75,11.14,21.73,1.66,0.0
20230719:2330,0.0,0.0,0.0,-2.81,20.12,1.31,0.0
20230720:0030,0.0,0.0,0.0,0.0,18.24,1.38,0.0
20230720:0130,0.0,0.0,0.0,0.0,16.78,1.52,0.0
20230720:0230,0.0,0.0,0.0,0.0,15.75,1.45,0.0
20230720:0330,0.0,0.0,0.0,0.0,14.82,1.45,0.0
20230720:0430,0.0,0.0,0.0,0.0,14.05,1.38,0.0
20230720:0530,0.0,0.0,0.0,0.0,13.56,1.31,0.0
20230720:0630,0.0,0.0,0.0,0.0,13.15,1.24,0.0
20230720:0730,0.0,0.0,0.0,0.0,12.91,1.38,0.0
20230720:0830,0.0,0.0,0.0,0.0,12.33,1.38,0.0
20230720:0930,0.0,0.0,0.0,0.0,11.99,1.38,0.0
20230720:1030,0.0,0.0,0.0,0.0,11.59,1.45,0.0
20230720:1130,0.0,13.74,3.86,7.18,11.38,1.38,0.0
20230720:1230,0.0,33.57,9.43,21.21,12.75,1.24,0.0
20230720:1330,0.0,42.81,12.02,35.2,16.68,1.03,0.0
20230720:1430,0.0,48.1,13.51,48.97,19.35,1.17,0.0
20230720:1530,0.0,49.4,13.87,62.06,21.13,1.45,0.0
20230720:1630,0.0,50.34,14.14,72.73,22.49,1.93,0.0
20230720:1730,0.0,54.47,15.3,74.56,23.36,2.21,0.0
20230720:1830,0.0,46.39,13.03,65.48,24.0,2.34,0.0
20230720:1930,0.0,69.83,19.61,52.78,24.11,2.62,0.0
20230720:2030,0.0,63.33,17.79,39.13,23.7,2.21,0.0
20230720:2130,0.0,51.32,14.41,25.18,22.93,2.0,0.0
20230720:2230,0.0,26.11,7.33,11.15,21.83,1.52,0.0
20230720:2330,0.0,0.0,0.0,-2.82,20.12,1.24,0.0
20230721:0030,0.0,0.0,0.0,0.0,18.09,1.17,0.0
20230721:0130,0.0,0.0,0.0,0.0,16.89,1.31,0.0
20230721:0230,0.0,0.0,0.0,0.0,15.92,1.38,0.0
20230721:0330,0.0,0.0,0.0,0.0,15.18,1.38,0.0
20230721:0430,0.0,0.0,0.0,0.0,14.64,1.38,0.0
20230721:0530,0.0,0.0,0.0,0.0,14.1,1.38,0.0
20230721:0630,0.0,0.0,0.0,0.0,13.43,1.31,0.0
20230721:0730,0.0,0.0,0.0,0.0,13.33,1.31,0.0
20230721:0830,0.0,0.0,0.0,0.0,12.95,1.38,0.0
20230721:0930,0.0,0.0,0.0,0.0,12.71,1.38,0.0
20230721:1030,0.0,0.0,0.0,0.0,12.45,1.31,0.0
20230721:1130,0.0,15.33,4.3,7.16,12.29,1.31,0.0
20230721:1230,0.0,49.34,13.86,21.2,12.78,1.24,0.0
20230721:1330,0.0,82.9,23.29,35.21,15.52,0.9,0.0
20230721:1430,0.0,124.07,34.85,49.0,17.64,0.83,0.0
20230721:1530,0.0,136.99,38.48,62.14,19.28,0.9,0.0
20230721:1630,0.0,146.25,41.08,72.88,20.61,1.24,0.0
20230721:1730,0.0,135.01,37.92,74.75,21.62,1.79,0.0
20230721:1830,0.0,133.84,37.6,65.59,22.06,1.59,0.0
20230721:1930,0.0,115.11,32.34,52.85,21.89,1.86,0.0
20230721:2030,0.0,86.08,24.18,39.17,21.47,1.45,0.0
20230721:2130,0.0,51.39,14.44,25.2,20.77,1.03,0.0
20230721:2230,0.0,22.02,6.18,11.16,19.72,0.62,0.0
20230721:2330,0.0,0.0,0.0,-2.83,18.84,0.62,0.0
20230722:0030,0.0,0.0,0.0,0.0,17.35,0.83,0.0
20230722:0130,0.0,0.0,0.0,0.0,16.33,0.97,0.0
20230722:0230,0.0,0.0,0.0,0.0,15.55,1.1,0.0
20230722:0330,0.0,0.0,0.0,0.0,14.7,1.17,0.0
20230722:0430,0.0,0.0,0.0,0.0,14.16,1.03,0.0
20230722:0530,0.0,0.0,0.0,0.0,13.77,1.03,0.0
20230722:0630,0.0,0.0,0.0,0.0,13.19,1.17,0.0
20230722:0730,0.0,0.0,0.0,0.0,12.57,1.1,0.0
20230722:0830,0.0,0.0,0.0,0.0,12.16,1.1,0.0
20230722:0930,0.0,0.0,0.0,0.0,11.71,1.24,0.0
20230722:1030,0.0,0.0,0.0,0.0,11.59,1.38,0.0
20230722:1130,0.0,11.16,3.14,7.13,11.71,1.31,0.0
20230722:1230,0.0,33.11,9.3,21.19,12.65,1.17,0.0
20230722:1330,0.0,67.77,19.04,35.22,15.22,0.97,0.0
20230722:1430,0.0,86.88,24.41,49.04,17.02,0.97,0.0
20230722:1530,0.0,134.57,37.8,62.22,18.81,0.97,0.0
20230722:1630,0.0,140.69,39.52,73.03,19.94,1.52,0.0
20230722:1730,0.0,150.04,42.15,74.93,20.8,1.66,0.0
20230722:1830,0.0,131.56,36.95,65.71,20.92,1.38,0.0
20230722:1930,0.0,94.86,26.65,52.92,21.24,1.31,0.0
20230722:2030,0.0,80.49,22.61,39.21,21.19,1.1,0.0
20230722:2130,0.0,55.91,15.71,25.22,20.59,0.83,0.0
20230722:2230,0.0,19.87,5.58,11.16,19.55,0.34,0.0
20230722:2330,0.0,0.0,0.0,-2.85,18.75,0.28,0.0
20230723:0030,0.0,0.0,0.0,0.0,16.91,0.62,0.0
20230723:0130,0.0,0.0,0.0,0.0,16.15,0.9,0.0
20230723:0230,0.0,0.0,0.0,0.0,15.29,1.1,0.0
20230723:0330,0.0,0.0,0.0,0.0,14.4,1.17,0.0
20230723:0430,0.0,0.0,0.0,0.0,13.83,1.24,0.0
20230723:0530,0.0,0.0,0.0,0.0,13.25,1.24,0.0
20230723:0630,0.0,0.0,0.0,0.0,12.6,1.17,0.0
20230723:0730,0.0,0.0,0.0,0.0,12.38,1.1,0.0
20230723:0830,0.0,0.0,0.0,0.0,11.85,1.17,0.0
20230723:0930,0.0,0.0,0.0,0.0,11.31,1.24,0.0
20230723:1030,0.0,0.0,0.0,0.0,11.07,1.24,0.0
20230723:1130,0.0,12.3,3.45,7.11,10.9,1.31,0.0
20230723:1230,0.0,34.59,9.72,21.19,11.99,1.1,0.0
20230723:1330,0.0,55.0,15.45,35.23,15.49,1.17,0.0
20230723:1430,0.0,49.02,13.77,49.08,18.05,1.1,0.0
20230723:1530,0.0,57.35,16.11,62.3,19.88,1.1,0.0
20230723:1630,0.0,56.98,16.01,73.19,21.25,1.52,0.0
20230723:1730,0.0,60.5,16.99,75.12,22.23,1.66,0.0
20230723:1830,0.0,64.67,18.16,65.83,22.71,1.79,0.0
20230723:1930,0.0,62.67,17.61,52.99,22.42,1.59,0.0
20230723:2030,0.0,55.63,15.62,39.25,22.36,1.31,0.0
20230723:2130,0.0,47.69,13.39,25.24,21.91,1.45,0.0
20230723:2230,0.0,18.23,5.12,11.16,20.39,1.38,0.0
20230723:2330,0.0,0.0,0.0,-2.87,19.14,1.17,0.0
20230724:0030,0.0,0.0,0.0,0.0,17.58,1.24,0.0
20230724:0130,0.0,0.0,0.0,0.0,16.53,1.24,0.0
20230724:0230,0.0,0.0,0.0,0.0,15.55,1.31,0.0
20230724:0330,0.0,0.0,0.0,0.0,14.74,1.24,0.0
20230724:0430,0.0,0.0,0.0,0.0,14.08,1.24,0.0
20230724:0530,0.0,0.0,0.0,0.0,13.35,1.24,0.0
20230724:0630,0.0,0.0,0.0,0.0,12.81,1.24,0.0
20230724:0730,0.0,0.0,0.0,0.0,12.64,1.17,0.0
20230724:0830,0.0,0.0,0.0,0.0,12.17,1.24,0.0
20230724:0930,0.0,0.0,0.0,0.0,11.84,1.31,0.0
20230724:1030,0.0,0.0,0.0,0.0,11.46,1.38,0.0
20230724:1130,0.0,14.93,4.2,7.09,11.13,1.31,0.0
20230724:1230,0.0,38.84,10.91,21.18,12.46,0.9,0.0
20230724:1330,0.0,52.49,14.74,35.25,16.21,0.69,0.0
20230724:1430,0.0,65.18,18.31,49.13,19.02,0.55,0.0
20230724:1530,0.0,79.6,22.36,62.38,20.89,0.62,0.0
20230724:1630,0.0,86.49,24.29,73.36,22.14,0.76,0.0
20230724:1730,0.0,71.4,20.06,75.32,23.23,1.1,0.0
20230724:1830,0.0,113.07,31.76,65.94,24.05,1.31,0.0
20230724:1930,0.0,86.81,24.39,53.05,23.2,1.1,0.0
20230724:2030,0.0,64.9,18.23,39.29,22.93,1.31,0.0
20230724:2130,0.0,48.52,13.63,25.26,22.14,1.03,0.0
20230724:2230,0.0,26.72,7.51,11.16,20.73,0.97,0.0
20230724:2330,0.0,0.0,0.0,-2.89,19.58,0.83,0.0
20230725:0030,0.0,0.0,0.0,0.0,17.64,0.69,0.0
20230725:0130,0.0,0.0,0.0,0.0,16.52,0.76,0.0
20230725:0230,0.0,0.0,0.0,0.0,16.02,1.17,0.0
20230725:0330,0.0,0.0,0.0,0.0,15.21,1.38,0.0
20230725:0430,0.0,0.0,0.0,0.0,14.58,1.38,0.0
20230725:0530,0.0,0.0,0.0,0.0,13.99,1.38,0.0
20230725:0630,0.0,0.0,0.0,0.0,13.2,1.24,0.0
20230725:0730,0.0,0.0,0.0,0.0,12.92,1.17,0.0
20230725:0830,0.0,0.0,0.0,0.0,12.55,1.03,0.0
20230725:0930,0.0,0.0,0.0,0.0,12.28,0.97,0.0
20230725:1030,0.0,0.0,0.0,0.0,12.04,0.9,0.0
20230725:1130,0.0,15.74,4.42,7.07,11.88,0.83,0.0
20230725:1230,0.0,51.28,14.41,21.18,12.83,0.55,0.0
20230725:1330,0.0,66.73,18.74,35.27,16.5,0.55,0.0
20230725:1430,0.0,77.41,21.74,49.17,18.78,0.62,0.0
20230725:1530,0.0,100.86,28.33,62.47,20.54,0.83,0.0
20230725:1630,0.0,94.02,26.41,73.53,21.87,0.97,0.0
20230725:1730,0.0,84.78,23.81,75.51,23.17,1.24,0.0
20230725:1830,0.0,86.81,24.39,66.06,23.97,1.17,0.0
20230725:1930,0.0,65.61,18.43,53.12,22.62,0.9,0.0
20230725:2030,0.0,50.98,14.32,39.33,22.19,0.48,0.0
20230725:2130,0.0,39.87,11.2,25.27,21.42,0.07,0.0
20230725:2230,0.0,23.1,6.49,11.15,20.64,0.34,0.0
20230725:2330,0.0,0.0,0.0,-2.91,19.34,0.41,0.0
20230726:0030,0.0,0.0,0.0,0.0,17.86,0.41,0.0
20230726:0130,0.0,0.0,0.0,0.0,16.52,0.48,0.0
20230726:0230,0.0,0.0,0.0,0.0,16.63,0.34,0.0
20230726:0330,0.0,0.0,0.0,0.0,16.08,0.28,0.0
20230726:0430,0.0,0.0,0.0,0.0,15.65,0.14,0.0
20230726:0530,0.0,0.0,0.0,0.0,15.02,0.21,0.0
20230726:0630,0.0,0.0,0.0,0.0,14.07,0.21,0.0
20230726:0730,0.0,0.0,0.0,0.0,13.83,0.07,0.0
20230726:0830,0.0,0.0,0.0,0.0,13.7,0.14,0.0
20230726:0930,0.0,0.0,0.0,0.0,13.62,0.14,0.0
20230726:1030,0.0,0.0,0.0,0.0,13.66,0.21,0.0
20230726:1130,0.0,10.79,3.03,7.05,13.43,0.34,0.0
20230726:1230,0.0,30.65,8.61,21.18,13.51,0.21,0.0
20230726:1330,0.0,54.59,15.34,35.29,14.6,0.07,0.0
20230726:1430,0.0,82.98,23.31,49.22,15.51,0.28,0.0
20230726:1530,0.0,94.73,26.61,62.57,17.18,0.55,0.0
20230726:1630,0.0,72.93,20.49,73.7,18.01,1.03,0.0
20230726:1730,0.0,131.81,37.02,75.72,19.37,1.17,0.0
20230726:1830,0.0,97.05,27.26,66.17,20.91,1.24,0.0
20230726:1930,0.0,90.64,25.46,53.18,20.28,0.34,0.0
20230726:2030,0.0,55.61,15.62,39.36,20.43,0.55,0.0
20230726:2130,0.0,45.8,12.86,25.28,18.57,0.41,0.0
20230726:2230,0.0,14.12,3.97,11.15,17.61,0.55,0.0
20230726:2330,0.0,0.0,0.0,-2.94,17.13,0.62,0.0
20230727:0030,0.0,0.0,0.0,0.0,16.52,0.07,0.0
20230727:0130,0.0,0.0,0.0,0.0,15.69,0.41,0.0
20230727:0230,0.0,0.0,0.0,0.0,14.74,0.55,0.0
20230727:0330,0.0,0.0,0.0,0.0,14.32,0.62,0.0
20230727:0430,0.0,0.0,0.0,0.0,13.78,0.9,0.0
20230727:0530,0.0,0.0,0.0,0.0,13.71,0.55,0.0
20230727:0630,0.0,0.0,0.0,0.0,13.91,0.34,0.0
20230727:0730,0.0,0.0,0.0,0.0,13.93,0.28,0.0
20230727:0830,0.0,0.0,0.0,0.0,13.63,0.21,0.0
20230727:0930,0.0,0.0,0.0,0.0,13.41,0.48,0.0
20230727:1030,0.0,0.0,0.0,0.0,13.67,0.34,0.0
20230727:1130,0.0,10.54,2.96,7.03,13.3,0.28,0.0
20230727:1230,0.0,38.29,10.76,21.19,14.69,0.28,0.0
20230727:1330,0.0,68.17,19.15,35.32,15.11,0.76,0.0
20230727:1430,0.0,103.42,29.05,49.27,17.02,0.83,0.0
20230727:1530,0.0,125.76,35.32,62.66,18.44,0.76,0.0
20230727:1630,0.0,125.99,35.39,73.88,19.67,0.83,0.0
20230727:1730,0.0,94.16,26.45,75.92,21.04,0.76,0.0
20230727:1830,0.0,68.8,19.32,66.29,19.42,1.03,0.0
20230727:1930,0.0,82.81,23.26,53.25,20.35,1.03,0.0
20230727:2030,0.0,46.46,13.05,39.39,20.72,0.55,0.0
20230727:2130,0.0,45.32,12.73,25.29,18.65,0.07,0.0
20230727:2230,0.0,20.29,5.7,11.14,17.39,0.34,0.0
20230727:2330,0.0,0.0,0.0,-2.96,16.86,0.41,0.0
20230728:0030,0.0,0.0,0.0,0.0,15.92,0.21,0.0
20230728:0130,0.0,0.0,0.0,0.0,14.73,0.62,0.0
20230728:0230,0.0,0.0,0.0,0.0,14.34,0.55,0.0
20230728:0330,0.0,0.0,0.0,0.0,13.97,0.48,0.0
20230728:0430,0.0,0.0,0.0,0.0,13.66,0.76,0.0
20230728:0530,0.0,0.0,0.0,0.0,13.53,0.76,0.0
20230728:0630,0.0,0.0,0.0,0.0,13.28,0.76,0.0
20230728:0730,0.0,0.0,0.0,0.0,12.9,0.69,0.0
20230728:0830,0.0,0.0,0.0,0.0,12.97,0.69,0.0
20230728:0930,0.0,0.0,0.0,0.0,13.24,0.69,0.0
20230728:1030,0.0,0.0,0.0,0.0,13.68,0.97,0.0
20230728:1130,0.0,8.92,2.5,7.02,13.72,1.03,0.0
20230728:1230,0.0,40.07,11.26,21.19,13.83,0.9,0.0
20230728:1330,0.0,43.84,12.32,35.34,15.57,0.97,0.0
20230728:1430,0.0,50.36,14.14,49.33,17.34,0.97,0.0
20230728:1530,0.0,55.48,15.59,62.76,19.19,1.1,0.0
20230728:1630,0.0,78.78,22.13,74.06,20.94,1.17,0.0
20230728:1730,0.0,69.88,19.63,76.13,21.77,1.38,0.0
20230728:1830,0.0,60.59,17.02,66.4,22.64,1.59,0.0
20230728:1930,0.0,45.57,12.8,53.31,23.55,1.38,0.0
20230728:2030,0.0,47.95,13.47,39.42,23.08,1.52,0.0
20230728:2130,0.0,36.47,10.24,25.3,20.91,1.59,0.0
20230728:2230,0.0,20.7,5.82,11.12,19.73,1.66,0.0
20230728:2330,0.0,0.0,0.0,-3.0,18.76,1.45,0.0
20230729:0030,0.0,0.0,0.0,0.0,17.46,1.31,0.0
20230729:0130,0.0,0.0,0.0,0.0,16.42,1.17,0.0
20230729:0230,0.0,0.0,0.0,0.0,15.58,1.03,0.0
20230729:0330,0.0,0.0,0.0,0.0,15.0,0.97,0.0
20230729:0430,0.0,0.0,0.0,0.0,14.69,0.9,0.0
20230729:0530,0.0,0.0,0.0,0.0,14.45,0.76,0.0
20230729:0630,0.0,0.0,0.0,0.0,14.02,0.62,0.0
20230729:0730,0.0,0.0,0.0,0.0,13.99,0.83,0.0
20230729:0830,0.0,0.0,0.0,0.0,13.44,1.1,0.0
20230729:0930,0.0,0.0,0.0,0.0,13.15,1.1,0.0
20230729:1030,0.0,0.0,0.0,0.0,12.84,0.97,0.0
20230729:1130,0.0,11.39,3.2,7.01,12.27,0.83,0.0
20230729:1230,0.0,36.08,10.13,21.2,13.21,0.41,0.0
20230729:1330,0.0,60.57,17.01,35.37,15.97,0.28,0.0
20230729:1430,0.0,85.1,23.91,49.38,18.04,0.41,0.0
20230729:1530,0.0,93.86,26.36,62.86,19.67,0.55,0.0
20230729:1630,0.0,75.62,21.24,74.25,21.04,1.17,0.0
20230729:1730,0.0,67.21,18.88,76.34,22.27,1.31,0.0
20230729:1830,0.0,44.96,12.63,66.51,22.96,1.31,0.0
20230729:1930,0.0,50.32,14.14,53.36,23.35,1.79,0.0
20230729:2030,0.0,51.92,14.59,39.45,23.37,1.86,0.0
20230729:2130,0.0,40.76,11.45,25.3,22.4,1.72,0.0
20230729:2230,0.0,18.87,5.3,11.11,21.08,1.38,0.0
20230729:2330,0.0,0.0,0.0,-3.03,19.47,1.31,0.0
20230730:0030,0.0,0.0,0.0,0.0,18.06,1.17,0.0
20230730:0130,0.0,0.0,0.0,0.0,16.85,1.24,0.0
20230730:0230,0.0,0.0,0.0,0.0,15.96,1.38,0.0
20230730:0330,0.0,0.0,0.0,0.0,15.21,1.52,0.0
20230730:0430,0.0,0.0,0.0,0.0,14.5,1.59,0.0
20230730:0530,0.0,0.0,0.0,0.0,13.83,1.45,0.0
20230730:0630,0.0,0.0,0.0,0.0,13.19,1.24,0.0
20230730:0730,0.0,0.0,0.0,0.0,12.66,1.17,0.0
20230730:0830,0.0,0.0,0.0,0.0,12.24,1.1,0.0
20230730:0930,0.0,0.0,0.0,0.0,12.05,1.17,0.0
20230730:1030,0.0,0.0,0.0,0.0,11.97,1.17,0.0
20230730:1130,0.0,10.89,3.06,7.0,11.61,1.24,0.0
20230730:1230,0.0,31.33,8.8,21.21,12.97,0.83,0.0
20230730:1330,0.0,42.61,11.97,35.4,16.33,0.9,0.0
20230730:1430,0.0,54.93,15.43,49.44,18.74,0.97,0.0
20230730:1530,0.0,48.45,13.61,62.97,20.58,1.31,0.0
20230730:1630,0.0,68.83,19.34,74.44,22.02,1.59,0.0
20230730:1730,0.0,75.12,21.1,76.56,22.99,1.86,0.0
20230730:1830,0.0,75.54,21.22,66.63,23.88,1.66,0.0
20230730:1930,0.0,62.05,17.43,53.42,23.77,1.66,0.0
20230730:2030,0.0,61.87,17.38,39.47,23.59,1.66,0.0
20230730:2130,0.0,42.33,11.89,25.3,21.48,1.03,0.0
20230730:2230,0.0,23.85,6.7,11.09,20.41,0.97,0.0
